04:16:29,304 INFO  [FoxClassifier] classify ...
04:16:29,304 INFO  [FoxClassifier] init. instances ...
04:16:29,304 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : StanfordEN
04:16:29,304 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : BalieEN
04:16:29,304 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : OpenNLPEN
04:16:29,304 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : IllinoisExtendedEN
04:16:29,305 INFO  [PostProcessing] instancesToEntities ...
04:16:29,305 INFO  [PostProcessing] result size: 3
04:16:29,305 INFO  [PostProcessing] result set size: 3
04:16:29,305 INFO  [FoxClassifier] classify done, size: 3
04:16:29,305 INFO  [Tools] get entities done.
04:16:29,305 INFO  [93ffe4cf-7089-408e-81a6-69275b0dbd72] NER done.
04:16:29,305 INFO  [Fox] NER done.
04:16:29,305 INFO  [93ffe4cf-7089-408e-81a6-69275b0dbd72] Start RE ...
04:16:29,305 INFO  [Fox] Start RE ...
04:16:29,306 INFO  [REStanford] Start...
04:16:29,339 INFO  [REStanford] Relations done.
04:16:29,339 INFO  [REStanford] []
04:16:29,339 INFO  [93ffe4cf-7089-408e-81a6-69275b0dbd72] RE done.
04:16:29,340 INFO  [Fox] RE done.
04:16:29,340 INFO  [93ffe4cf-7089-408e-81a6-69275b0dbd72] Start NE linking ...
04:16:29,340 INFO  [Fox] Start NE linking ...
04:16:29,340 INFO  [FoxCfg] Loading class: org.aksw.fox.tools.ner.linking.en.AgdistisEN
04:16:29,342 INFO  [Agdistis] AGDISTISLookup ...
04:16:29,342 INFO  [Agdistis] AGDISTISLookup sending...
04:16:29,802 INFO  [Agdistis] AGDISTISLookup sending done.
04:16:29,803 INFO  [Agdistis] AGDISTISLookup done..
04:16:29,803 INFO  [93ffe4cf-7089-408e-81a6-69275b0dbd72] Start NE linking done.
04:16:29,803 INFO  [Fox] Start NE linking done.
04:16:29,803 INFO  [93ffe4cf-7089-408e-81a6-69275b0dbd72] Preparing output format ...
04:16:29,803 INFO  [Fox] Preparing output format ...
04:16:29,804 INFO  [93ffe4cf-7089-408e-81a6-69275b0dbd72] Found 0 relations.
04:16:29,804 INFO  [Fox] Found 0 relations.
04:16:29,808 INFO  [93ffe4cf-7089-408e-81a6-69275b0dbd72] Preparing output format done.
04:16:29,808 INFO  [Fox] Preparing output format done.
04:16:29,808 INFO  [93ffe4cf-7089-408e-81a6-69275b0dbd72] Found 3 entities.
04:16:29,808 INFO  [Fox] Found 3 entities.
04:16:29,808 INFO  [93ffe4cf-7089-408e-81a6-69275b0dbd72] Running Fox done.
04:16:29,808 INFO  [Fox] Running Fox done.
